series,country,code,yr2000,yr2001,yr2002,yr2003,yr2004,yr2005,yr2006,yr2007,yr2008,yr2009,yr2010,yr2011,yr2012,yr2013,yr2014,yr2015
Mobile cellular subscriptions (per 100 people),Australia,AUS,45.02059448,57.83415055,65.05494704,72.83111188,82.70993065,91.31591136,96.54551735,102.0602734,104.1045379,102.4888541,102.1836974,106.4049909,107.0777947,107.910329,106.7765212,108.1853261
Mobile cellular subscriptions (per 100 people),Austria,AUT,76.36296088,81.35950603,83.37673809,89.58013346,97.80672818,105.3234981,112.2552739,119.4976758,129.9823149,137.0500745,146.3739125,155.1932739,161.1931998,156.5179428,151.5621925,155.8663134
Mobile cellular subscriptions (per 100 people),Azerbaijan,AZE,5.132877927,8.814271586,9.486239279,12.49184326,17.02308418,25.90039991,37.92497713,50.89874753,72.75801316,85.05960989,98.51590341,108.1321708,106.7431224,105.3629953,108.3211865,108.4519054
Mobile cellular subscriptions (per 100 people),Bahamas,BHS,9.699274493,18.37082026,36.45457213,36.10978168,54.2152205,65.48832101,71.73598666,104.5665509,98.69209884,97.4881608,114.7626932,79.05543061,78.52149264,74.41981071,80.9089998,79.24028134
Mobile cellular subscriptions (per 100 people),Bahrain,BHR,28.91690398,41.02487207,51.98149465,56.93614954,77.96067195,85.05212763,93.45537498,107.2508102,129.7600831,118.8664576,129.1151861,139.7312217,173.3884708,175.1793056,177.6320346,184.9333623
Mobile cellular subscriptions (per 100 people),Bangladesh,BGD,0.215955426,0.394925259,0.80140256,0.999976513,2.004154126,6.386938172,13.41312473,23.84554569,30.69701239,35.00813289,45.77354649,56.1667898,63.89610407,75.66900657,81.34459807,83.23875309
Mobile cellular subscriptions (per 100 people),Barbados,BRB,10.75618631,20.01341488,36.47632809,52.33664425,74.53790432,76.51487882,87.68350676,94.89839525,105.8785556,123.1084181,127.4288252,126.2920802,126.4657963,111.1400863,110.077011,120.3928324
Mobile cellular subscriptions (per 100 people),Belarus,BLR,0.481188384,1.356006073,4.564502119,11.10683042,22.39351493,41.26253389,60.35626399,70.83258616,83.04193393,99.26716397,106.1807277,110.177396,110.1376877,114.686658,117.6215475,118.016106
Mobile cellular subscriptions (per 100 people),Belgium,BEL,54.8403395,74.66106187,78.23594997,82.72811955,87.33323948,91.32561654,93.04921348,100.792448,105.7332365,109.0163124,111.731029,114.0583084,111.623776,110.9153557,113.9396941,113.5645872
Mobile cellular subscriptions (per 100 people),Belize,BLZ,6.993169888,15.78194277,20.2076668,22.88009758,27.56055974,34.23985733,40.86877314,39.81303883,52.35432867,51.49536875,60.29102221,67.49054737,51.15513901,50.65885671,48.90232307,58.89499293
Mobile cellular subscriptions (per 100 people),Benin,BEN,0.792738178,1.733212794,2.943708125,3.083543364,5.818213416,7.316681103,12.56424327,23.72609786,40.70486295,54.87425803,74.90081741,79.83654762,83.96026074,93.39120338,81.58793478,85.22948043
Mobile cellular subscriptions (per 100 people),Bermuda,BMU,21.18264327,21.58735813,48.27885869,64.03278479,78.10009563,83.73836526,95.2758402,109.2532776,124.88539,134.1688634,139.0136649,0,143.1718062,148.4899065,93.90103386,60.17990625
Mobile cellular subscriptions (per 100 people),Bhutan,BTN,0,0,0,0.35532683,2.94434846,5.427220223,12.19112973,21.92428559,36.74284546,48.58086395,55.89044047,67.8772798,77.77759289,74.68047217,84.81429524,90.91492505
Mobile cellular subscriptions (per 100 people),Bolivia,BOL,6.780441344,8.917328029,11.49737045,14.11936214,19.53921968,25.82171069,30.13983939,33.51209002,50.99491498,64.31385416,70.22501607,80.34893557,89.81531826,97.04333351,95.72549681,91.63886556
Mobile cellular subscriptions (per 100 people),Bosnia and Herzegovina,BIH,2.234462297,10.6011492,17.834847,25.68958952,33.97269036,38.94116621,46.5199604,61.14023987,80.6167888,83.99816904,81.61010714,84.72248715,91.37722507,96.42745189,97.76313417,97.70724826
Mobile cellular subscriptions (per 100 people),Botswana,BWA,12.86577475,18.8579569,18.50918875,24.3574915,28.12351237,29.78549847,42.67477021,58.55487888,74.01864177,91.46431156,112.991905,135.9050007,141.6608709,146.4312098,150.8822868,150.7621557
Mobile cellular subscriptions (per 100 people),Brazil,BRA,13.18455708,16.13010807,19.32713015,25.39202175,35.51552318,46.15180215,52.91720162,63.4135915,78.18528647,87.07984742,100.293596,118.2517092,124.1756934,134.3929329,137.9776265,125.6477067
Mobile cellular subscriptions (per 100 people),British Virgin Islands,VGB,0,0,37.5798572,0,0,0,0,82.17220436,88.07198928,173.9054874,172.4633474,166.6440169,171.3627247,186.3628433,189.0304097,194.766056
Mobile cellular subscriptions (per 100 people),Brunei Darussalam,BRN,28.44941694,41.96767112,44.21967231,50.09673912,56.16529944,63.5094637,80.84590459,96.67060948,103.7155978,105.7828245,109.8603214,110.3746893,115.5191155,113.8721697,108.4957375,109.9533264
Mobile cellular subscriptions (per 100 people),Bulgaria,BGR,9.113707955,19.29093973,32.5719108,44.21550847,60.13402386,79.90716067,106.2757886,128.2216717,135.8844328,136.9375706,134.3463722,138.869183,143.966837,141.1194769,128.6861675,125.7944108
Mobile cellular subscriptions (per 100 people),Burkina Faso,BFA,0.212448354,0.621938512,0.878804908,1.827192642,2.944665159,4.565784098,7.10106046,12.59082932,19.89845318,24.43207428,35.41543025,46.27031874,58.29298367,63.73682215,68.76444495,77.18176266
Mobile cellular subscriptions (per 100 people),Burundi,BDI,0.258733033,0.516817207,0.782079785,0.932829566,1.412261168,2.070680864,2.611583155,3.398531004,5.805480455,10.5719406,18.38612295,20.24788559,22.94044018,24.99444805,30.42671535,46.58923322
Mobile cellular subscriptions (per 100 people),Cabo Verde,CPV,4.305282476,6.761768228,9.075694534,11.11085653,13.51876247,16.58205297,21.82030292,30.15699421,54.40925194,56.36143961,71.34735962,75.14942533,79.66635697,92.50250028,112.3246581,110.7398862
Mobile cellular subscriptions (per 100 people),Cambodia,KHM,1.077223474,1.811108143,3.025049479,3.897398361,6.618588238,8.01716186,12.77398895,18.83599976,30.3860731,44.2788579,56.74623762,94.39487785,129.2052488,135.0996151,134.4568277,135.2392534
Mobile cellular subscriptions (per 100 people),Cameroon,CMR,0.684347856,2.693398217,4.408103213,6.585413547,9.107210028,13.03899105,17.66597472,24.85225346,32.81070684,41.43074942,43.44821591,51.28211222,62.32232653,72.41147607,76.4097583,78.91603165
Mobile cellular subscriptions (per 100 people),Canada,CAN,28.44217078,34.34855145,37.90258971,42.03425423,47.06742374,52.82047544,57.63302795,61.70384455,66.5065332,70.88158252,76.03888561,78.19708293,79.90342869,80.8813881,81.31427412,83.30038912
Mobile cellular subscriptions (per 100 people),Cayman Islands,CYM,26.98068486,41.40887611,44.75221406,47.96862888,74.63675308,173.2296103,192.1227972,204.4373275,192.3067895,206.6442341,185.9821726,174.3981114,173.8199085,168.4120113,152.8861652,153.0823661
Mobile cellular subscriptions (per 100 people),Central African Republic,CAF,0.132130231,0.286102791,0.320557832,0.993334231,1.458031298,2.375954956,2.561504041,7.770417973,12.75957623,18.92065794,21.01326011,20.97293715,23.94805613,28.32525547,24.08176823,25.7814515
Mobile cellular subscriptions (per 100 people),Chad,TCD,0.066592914,0.257647324,0.386949265,0.706800925,1.279450373,2.098948007,4.496482312,8.564571843,14.41614955,19.84424669,24.17292974,29.75922512,34.51442135,34.51103697,38.34059787,38.65410953
Mobile cellular subscriptions (per 100 people),Channel Islands,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mobile cellular subscriptions (per 100 people),Chile,CHL,22.15717664,32.85744801,39.78841312,45.83031509,57.81873304,65.34385645,76.22360399,84.59985967,88.80729074,97.72343715,116.7493111,129.9394599,138.0537951,135.1310128,133.8868853,129.861175
Mobile cellular subscriptions (per 100 people),China,CHN,6.744724531,11.37860424,16.08250443,20.94488156,25.81891467,30.14865123,35.11253649,41.41509824,48.20785124,55.79864972,63.71521287,72.67381064,81.38349829,89.31856151,92.84598562,92.70071605
Mobile cellular subscriptions (per 100 people),Colombia,COL,5.75492345,8.196373426,11.36250635,15.0671079,24.97241422,51.75155503,69.58309594,78.37404023,94.40706951,95.13853853,99.24479163,101.9676509,107.1729328,108.7745797,118.5362158,121.6634145
Mobile cellular subscriptions (per 100 people),Comoros,COM,0,0,0,0.350797187,1.441614443,2.619106673,6.098819498,10.06710974,14.57432443,19.08129738,25.19389535,32.30080439,41.41555353,49.68601299,53.59551757,58.17265028
Mobile cellular subscriptions (per 100 people),Congo [DRC],COD,0.030853839,0.29936142,1.083967385,2.342279923,3.631670083,4.856024853,7.563115316,10.93392469,15.96412219,14.71685523,17.80407321,22.78791578,28.30039549,38.4316525,48.79683182,47.99678106
Mobile cellular subscriptions (per 100 people),Congo [Republic],COG,2.233545946,4.60956805,6.658345236,9.636012758,10.82844201,15.1978347,24.06035366,32.54611347,44.18522878,69.25404547,83.79552057,84.74201477,90.87418742,96.51404931,99.70146791,102.9937292
Mobile cellular subscriptions (per 100 people),Costa Rica,CRI,5.31801431,8.066274189,12.18830827,18.58131934,21.70532355,25.51746605,32.97533765,33.96875103,41.90588862,42.74082225,67.68068898,88.74215105,113.5432338,148.4280298,144.9214415,153.9372109
Mobile cellular subscriptions (per 100 people),Cote d'Ivoire,CIV,2.815245776,4.224559171,5.807871421,7.069243308,9.028529295,12.38488336,20.96219992,37.68201154,51.61432648,63.76080738,73.85896297,80.43551999,82.23056119,86.2996605,96.12542511,107.6742335
Mobile cellular subscriptions (per 100 people),Croatia,HRV,22.71111332,38.94150985,51.5875105,56.87562232,63.81446431,82.39191888,99.49383823,114.2786388,103.6669395,106.6836675,112.8109576,117.5396533,114.7695513,109.5654436,104.1405499,103.7803054
Mobile cellular subscriptions (per 100 people),Cuba,CUB,0.058852179,0.077016808,0.159811267,0.315700642,0.675233985,1.205162957,1.356185222,1.759130327,2.941806353,5.505147704,8.883772062,11.63974471,14.86958951,17.62738063,22.33274085,29.41249715
Mobile cellular subscriptions (per 100 people),Curacao,CUW,0,0,0,0,0,0,0,0,0,128.0791032,128.0110428,127.5963804,124.8578818,122.491212,114.6073501,112.3351733
Mobile cellular subscriptions (per 100 people),Cyprus,CYP,31.3009319,44.55776045,58.55863808,76.32480288,89.8,105.1751344,114.4986146,127.2941783,127.5867737,119.3408619,123.1330079,126.5596288,128.2983023,128.1609557,131.1454545,130.9823176
Mobile cellular subscriptions (per 100 people),Czechia,CZE,42.46343082,67.90775733,84.09878914,94.73699258,105.0830138,114.5500833,120.3922535,127.9633374,132.7750137,125.3428438,123.5968488,125.4499409,128.6444455,130.4791683,132.2892387,118.34677
Mobile cellular subscriptions (per 100 people),Denmark,DNK,62.98014008,73.87336618,83.24975361,88.33925863,95.40817928,100.2371829,106.7845773,115.1153288,119.1583628,123.6540732,115.672236,128.6435512,130.2054648,124.9897251,126.7151649,124.683046
Mobile cellular subscriptions (per 100 people),Djibouti,DJI,0.030995968,0.391905838,1.900832311,2.852143634,4.213482116,5.30208386,5.291600645,8.037369567,12.78171814,14.29093012,18.01709967,20.60703813,22.2643708,25.12191884,29.0216422,31.23947214
Mobile cellular subscriptions (per 100 people),Dominica,DMA,1.755772101,11.31294753,17.83276201,34.75351392,61.01146207,75.72006873,104.0121032,129.4074882,132.3020558,143.1977437,153.5408334,158.4533473,158.6633376,135.9745997,106.5084834,110.3533983
Mobile cellular subscriptions (per 100 people),Dominican Republic,DOM,8.259550168,14.65078025,19.33586664,23.45233979,28.02197735,39.53497786,49.60766544,58.63367597,75.71692085,89.44610736,90.967736,88.56030809,89.06690359,90.58150835,80.75708159,84.54150519
Mobile cellular subscriptions (per 100 people),Ecuador,ECU,3.819053045,6.688339072,11.94176277,18.02968067,26.1860424,45.36184863,60.56829501,69.74523844,80.60041815,89.81868124,98.60665932,100.6233672,106.2830299,105.7445117,104.0590503,79.92016129
Mobile cellular subscriptions (per 100 people),Egypt,EGY,1.905385844,3.834779135,6.041770251,7.632012197,9.85915998,17.23622961,22.32566002,36.60195613,49.2417787,64.73864816,80.98458549,93.52589069,106.0920672,106.775786,99.71097052,96.20599379
Mobile cellular subscriptions (per 100 people),El Salvador,SLV,12.48015854,14.32478944,14.78584826,19.07779987,30.36254883,39.94412219,63.82719114,101.542819,114.5449835,124.2162448,125.9452597,135.5007081,140.3764699,145.3672715,148.0522346,149.7999219
Mobile cellular subscriptions (per 100 people),Equatorial Guinea,GNQ,0.729951517,2.085447746,4.243379003,5.255286628,7.490727351,11.20586174,13.25354698,15.80921024,18.09096135,19.16285166,36.48069846,41.83688803,41.97904554,41.06167415,39.88162291,39.5951515
Mobile cellular subscriptions (per 100 people),Eritrea,ERI,0,0,0,0,0.723814211,1.428030619,2.152569379,2.882541262,3.614071427,4.576365938,5.88599329,7.542750431,9.385825968,10.76469944,12.55933262,14.22153134
Mobile cellular subscriptions (per 100 people),Estonia,EST,39.87466327,46.91659552,63.87575766,76.62301373,92.165096,106.6908203,123.1669202,125.4573787,121.4997483,117.6827879,124.1280928,136.0581244,151.1890235,146.2404646,144.352489,144.7940413
Mobile cellular subscriptions (per 100 people),Ethiopia,ETH,0.026490386,0.03984414,0.070869174,0.070144615,0.206549642,0.530050753,1.087575079,1.473846619,2.316967875,4.670250336,7.680602493,15.38551239,21.72960388,26.41709068,30.56740707,41.29095943
Mobile cellular subscriptions (per 100 people),Faroe Islands,FRO,37.16819974,52.95058925,74.20374682,80.23717083,86.05722145,87.03719042,103.4193695,107.8718829,113.3213526,117.6836193,122.7969428,120.8510726,121.3465036,119.2758891,120.2583361,109.0072927
Mobile cellular subscriptions (per 100 people),Fiji,FJI,6.613389901,9.61976418,10.57782704,12.80219409,16.40602104,23.43060654,32.23490884,59.51262452,66.90977217,71.0020047,77.10374847,80.03487627,94.26491588,101.8559247,95.6983704,105.3150894
Mobile cellular subscriptions (per 100 people),Finland,FIN,72.03389585,80.48545471,86.85104553,91.0634187,95.40676122,100.4561318,107.6667458,114.9623281,128.5441388,144.2267619,156.4343557,165.9191643,172.1508026,136.2635488,139.2050448,134.9804296
Mobile cellular subscriptions (per 100 people),France,FRA,49.52209267,62.69176131,64.98819173,69.81954372,74.1060681,79.47105672,84.8042036,90.2635957,93.92587863,93.27577006,92.53807461,95.28593331,98.71349646,99.98234788,102.8881154,104.4996731
Mobile cellular subscriptions (per 100 people),French Polynesia,PYF,15.90103895,26.3870864,20.16300195,22.83677595,35.93728943,44.27064119,55.29263262,62.85435944,66.70492376,73.77737944,76.07439356,78.11228156,79.41859978,84.50276358,88.01199146,91.96228756
Mobile cellular subscriptions (per 100 people),Gabon,GAB,9.427032802,11.48026542,20.81611632,21.76439606,34.53274622,50.51520448,59.76483727,75.43035307,81.2511172,87.69054551,94.09124513,133.7222567,139.2563313,144.3166585,149.1076363,139.0944715
Mobile cellular subscriptions (per 100 people),Gambia,GMB,0.389554649,3.723345651,6.569339709,9.532279824,10.85456434,14.90500901,23.62802651,45.34980506,64.05433107,69.90366425,76.31064253,70.12083803,74.05049165,87.01025804,104.3248597,120.5286503
Mobile cellular subscriptions (per 100 people),Georgia,GEO,4.565841659,7.270558782,12.40096348,17.70171672,21.07481837,29.64539372,43.31330978,66.54893036,71.0129242,73.58891886,103.6856197,115.9271542,123.5053186,131.8829896,143.0956472,147.1900215
Mobile cellular subscriptions (per 100 people),Germany,DEU,59.10608068,68.85395013,72.60008929,79.65893192,87.76291359,97.6097572,105.5115846,118.5370597,129.9265409,129.2138879,108.6995416,111.6386991,113.3108833,122.4697309,121.5873792,117.4073504
Mobile cellular subscriptions (per 100 people),Ghana,GHA,0.661284924,1.207180166,1.863228278,3.729709922,7.737449309,12.77755372,22.5435531,32.07335231,47.56387659,60.55492814,68.18041285,80.76734585,95.38200979,101.8197062,107.6762148,121.2582209
Mobile cellular subscriptions (per 100 people),Gibraltar,GIB,20.03532677,35.3414379,43.62182705,56.18176036,64.04791754,68.5965153,74.35698111,80.01066809,85.53194289,92.80290739,95.96315015,102.5204252,108.0534826,0,117.0960187,127.4323493
Mobile cellular subscriptions (per 100 people),Greece,GRC,53.74474015,71.92567824,83.93784195,80.43033577,83.88897436,92.32414639,98.86308353,110.849938,124.6144893,120.2577704,111.4098039,110.2070802,121.8599599,114.697312,111.7981465,116.2863558
Mobile cellular subscriptions (per 100 people),Greenland,GRL,26.90089705,28.16656617,35.22319455,52.44147511,68.64031231,81.70583789,94.87599233,117.091063,98.65318675,94.73087417,101.7710422,104.3597214,105.7936974,107.685999,108.6645696,109.1351487
Mobile cellular subscriptions (per 100 people),Grenada,GRD,4.002531834,5.942410317,6.978592085,38.89369137,39.54947222,42.50004535,41.61981475,45.98881181,53.36332438,101.0366446,106.9335929,105.1662925,112.0781282,113.7286759,99.30407215,100.6614557
Mobile cellular subscriptions (per 100 people),Guam,GUM,16.98004844,20.18275922,43.3680688,48.84169293,59.75464013,0,0,0,0,0,0,0,0,0,0,0
Mobile cellular subscriptions (per 100 people),Guatemala,GTM,7.300943584,9.546360896,12.83241236,16.18690866,24.65101557,34.34196966,53.52317101,86.86504525,106.9329547,121.3756936,124.2372253,131.3187407,137.4052058,140.8080978,107.624353,113.250852
Mobile cellular subscriptions (per 100 people),Guinea,GIN,0.505123746,0.659150668,1.05822129,1.271053027,1.728594195,2.067807907,0,20.94880928,28.11922757,34.81576235,38.94563268,46.16948108,51.76438441,67.26532573,76.6188968,92.58559996
Mobile cellular subscriptions (per 100 people),Guinea-Bissau,GNB,0,0,0,0.096910052,2.928785183,7.162721523,11.12586734,20.42111664,33.60290131,36.69109924,43.22079861,45.53301799,63.48291934,55.36194016,63.57432905,69.23136263
Mobile cellular subscriptions (per 100 people),Guyana,GUY,5.247341746,9.913004567,10.44291644,18.1385607,22.57372203,37.03628626,52.74491111,71.21732245,59.37399722,65.0286586,74.9261965,71.04752563,73.53118288,74.26012148,75.47512698,71.86433405
Mobile cellular subscriptions (per 100 people),Haiti,HTI,0.65787711,1.074987359,1.616339623,3.63131075,4.463543451,5.489524687,12.95016947,26.53695122,33.41949994,37.48983366,40.63851231,42.19277033,60.29503373,69.77932224,65.00990133,69.10420223
Mobile cellular subscriptions (per 100 people),Honduras,HND,2.332543405,3.475194439,4.651172067,5.267541253,9.578248846,16.94021888,28.93089914,52.80906136,76.65862687,101.3706519,112.473642,93.50217756,83.82310291,86.68153462,84.63214651,86.59296148
Mobile cellular subscriptions (per 100 people),Hong Kong,HKG,80.92687851,84.92721209,93.38396667,106.7196538,118.7675155,123.1715467,135.6800871,153.562659,164.2416608,177.5601144,193.3943064,213.1309854,226.5330395,232.6098087,230.6723731,226.0108938
Mobile cellular subscriptions (per 100 people),Hungary,HUN,30.15352299,48.8057768,67.85414098,78.51885074,86.45494989,92.51973936,99.09176258,109.8470378,121.954914,117.8236573,120.2766945,117.4485123,116.7030517,117.1374199,118.8347046,100.5722734
Mobile cellular subscriptions (per 100 people),Iceland,ISL,76.3499158,86.99086377,90.49333213,96.50415285,99.21603503,95.31357313,99.29358371,104.5678573,106.0453551,106.5605395,107.1447195,107.764655,109.7000115,109.9498803,112.9417905,115.9665922
Mobile cellular subscriptions (per 100 people),India,IND,0.337578456,0.606133118,1.183633404,3.014994095,4.595760598,7.806770983,14.16357152,19.63701843,28.74616679,42.91212541,60.63048058,71.07565334,67.84853606,68.6455143,72.21351677,75.67324414
Mobile cellular subscriptions (per 100 people),Indonesia,IDN,1.714058712,3.003488464,5.31540109,8.290855733,13.42692564,20.5021492,27.52533357,39.76307645,59.08224127,67.92102195,86.58861927,101.095073,112.6850884,123.6702315,127.0667453,130.8216306
Mobile cellular subscriptions (per 100 people),Iran,IRN,1.468615549,3.130645166,3.385178367,5.076729131,7.34948591,12.12624458,21.58558393,41.16460119,58.64831136,70.71192328,71.71155568,73.40951664,75.21235295,83.15971256,86.15521571,90.74220792
Mobile cellular subscriptions (per 100 people),Iraq,IRQ,0,0,0.076174971,0.295542957,2.060379308,5.341708352,32.33065128,48.92113772,59.99305711,66.4163539,74.41068611,78.81571413,79.00911537,91.45533767,89.8045005,88.87962046
Mobile cellular subscriptions (per 100 people),Ireland,IRL,65.29670067,77.56557948,77.03649835,88.41275114,95.7352192,103.6101966,110.7520628,114.0116573,113.3801112,104.5492103,103.9095077,107.9623924,109.8394365,106.3624033,106.283914,105.0634623
Mobile cellular subscriptions (per 100 people),Isle of Man,IMN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mobile cellular subscriptions (per 100 people),Israel,ISR,71.93117886,88.17949459,99.10827833,102.1997358,109.4901505,115.5325698,123.0045417,128.0494269,126.9626414,125.310742,124.3237822,123.3285463,121.5077872,122.9506712,120.806028,131.9966662
Mobile cellular subscriptions (per 100 people),Italy,ITA,74.15950715,89.9131629,94.9085968,98.85908053,108.4501955,122.8524954,137.6315822,152.7786988,152.5406123,151.1561311,156.5734737,159.9989834,161.4693276,160.6017791,149.0557814,145.5869288
Mobile cellular subscriptions (per 100 people),Jamaica,JAM,14.04759581,22.7708106,47.18957003,59.4622386,68.97655577,74.02186813,84.57016872,99.37472721,100.4407361,108.582825,116.3904918,107.2546492,98.37384145,102.6348215,107.934767,112.2660894
Mobile cellular subscriptions (per 100 people),Japan,JPN,52.66746097,58.88224733,63.72129527,67.96345216,71.64805919,75.49704878,78.04871672,83.854384,86.1938134,90.7727623,96.23879646,103.7137488,110.3834252,115.827725,123.8316866,126.1756831
Mobile cellular subscriptions (per 100 people),Jordan,JOR,7.692555675,16.76496279,23.11799075,24.5604987,29.35621517,55.25545854,71.48490967,73.71087407,80.10953926,88.70102642,95.50935775,105.2402538,124.5760215,134.0380157,128.1170096,145.3297924
Mobile cellular subscriptions (per 100 people),Kazakhstan,KAZ,1.294937889,3.808580234,6.695367868,8.63173678,15.76480026,34.47824792,49.14277217,76.98720041,92.06036705,104.0288753,116.6874561,149.6645373,176.7855957,175.0568958,162.5461324,147.5074806
Mobile cellular subscriptions (per 100 people),Kenya,KEN,0.412957432,1.886772102,3.621502166,4.711047036,7.31825995,12.86713923,19.8788531,29.83798266,41.60465635,47.97429887,60.14006827,65.86296741,70.28287597,71.06121963,73.38263833,80.50105901
Mobile cellular subscriptions (per 100 people),Kiribati,KIR,0.33773895,0.436314633,0.535714286,0.557782444,0.639133688,0.662157206,0.699419482,0.735308535,0.961852913,9.346579116,9.810639381,12.54926232,16.12643122,17.65053702,26.09035961,35.13071195
Mobile cellular subscriptions (per 100 people),North Korea,PRK,0,0,0,0,0,0,0,0,0,0.281760571,1.749620794,4.034895552,6.830664218,9.679295734,11.14377697,12.82761135
Mobile cellular subscriptions (per 100 people),South Korea,KOR,57.31396784,61.71406693,68.34749881,70.6603768,76.65647019,80.06403189,83.65798395,92.01288263,94.23198088,98.67498817,104.0034362,106.7865025,108.0393019,109.1472515,113.3160079,115.5716703
Mobile cellular subscriptions (per 100 people),Kosovo,XKX,0,0,0,0,0,32.30209935,32.30209935,32.30209935,32.30209935,32.30209935,32.30209935,0,0,0,0,0
Mobile cellular subscriptions (per 100 people),Kuwait,KWT,24.60074185,44.07950297,59.93072067,67.57058985,82.4046195,61.82706206,49.90981248,56.90173287,56.58059624,93.66360823,135.1907482,156.9476673,150.2358261,175.7841316,202.0425438,196.0922731
Mobile cellular subscriptions (per 100 people),Kyrgyzstan,KGZ,0.182364095,0.542011513,1.056052928,2.722951647,5.126979739,10.4301966,24.04819332,40.95231026,63.49396632,82.87869511,96.20157578,113.0534607,120.7015687,117.7972956,130.0808662,128.1397232
Mobile cellular subscriptions (per 100 people),Laos,LAO,0.233499231,0.535263919,0.983928046,1.97352289,3.539963389,11.23409141,16.97720022,24.47150868,32.95597261,51.92100072,63.31061777,85.42039479,66.06436451,69.88020438,69.02215871,54.91280264
Mobile cellular subscriptions (per 100 people),Latvia,LVA,16.77186911,27.84083925,39.42988912,53.15467354,67.89267501,83.80972937,99.08267704,101.8820773,106.8916096,108.3402116,109.7343364,111.1713483,128.1080484,125.917678,118.5456871,130.0230176
Mobile cellular subscriptions (per 100 people),Lebanon,LBN,17.19651848,17.46910599,17.43112705,17.65802227,19.33298476,21.39882801,23.44201019,26.19756121,29.19625592,48.27817223,57.32143,68.51559229,72.51689104,68.40743516,69.92406534,72.78785236
Mobile cellular subscriptions (per 100 people),Lesotho,LSO,1.080740307,2.850751173,6.906165302,6.31952354,9.882874044,12.63188876,18.10585902,24.32384741,29.73492918,32.89917374,48.81717783,60.47837807,75.18379651,86.32341646,102.0783757,101.020571
Mobile cellular subscriptions (per 100 people),Liberia,LBR,0.051809463,0.067076999,0.163366714,1.531518654,3.022310074,4.898482022,8.103265703,15.4979437,22.5859546,27.78600925,39.08769151,48.3273023,54.9409706,57.61452999,71.36477026,79.17908718
Mobile cellular subscriptions (per 100 people),Libya,LBY,0.775977295,0.947702731,1.295019024,2.291326463,8.791112958,34.25838979,65.75119238,73.80463552,118.4758613,149.9025894,167.8992629,161.5996556,163.3255932,171.0095584,139.3474723,157.4081087
Mobile cellular subscriptions (per 100 people),Liechtenstein,LIE,30.27917398,32.957814,33.84085715,73.52941176,74.34402332,79.48154784,82.41852733,91.07539118,96.04519774,98.10791871,98.81422925,102.1581143,98.83848345,104.4041732,109.5859392,109.623879
